5.083434340806435e-07,0.00028964335565187976,0.0006464218471398409,0.0010036050539873197,0.0013050010086907854,0.0008126922678589679,0.0007741800852862534,0.0014434720502457977,0.001989751551916221,0.003083864264750702,0.004042591776798267,0.004894339919536974,0.00531760156326358,0.005311917901937771,0.005006404847056329,0.004776671260089493,0.004738459638898816,0.004862453149712169,0.005139972194368624,0.005567842316104842,0.006146440546447182,0.0068664518907268195,0.007411382101479263,0.007334360349212313,0.007436708034492514,0.00751059968771925,0.007575640452601796,0.007639215846821874,0.007375351403393773,0.0067734303974558985,0.005920466439072705,0.004875673429473308,0.0037009375023181355,0.002395038569650465,0.0010689368655166084,-0.00027454866783749836,-0.0018144700120802822,-0.003566077452859027,-0.005243082931996251,-0.006724824384425164,-0.007666366335376646,-0.008390939796161196,-0.00945099974959557,-0.010595147117408985,-0.01164592963589992,-0.012556826275190247,-0.013230867517459893,-0.013788868633426155,-0.014500582993066573,-0.015243939710141855,-0.015926458504789395,-0.016572051260787674,-0.01721169299493397,-0.01760069294656277,-0.017877783566905104,-0.018326215591028903,-0.018863704902589536,-0.019399240686331327,-0.0199185382990975,-0.020418811488514977,-0.020703809924786452,-0.020878669060163023,-0.021236700061357194,-0.021692758134357386,-0.02217235840162066,-0.022643536837673527,-0.023088941398819413,-0.023337916441808448,-0.023476314387833524,-0.023804702168653998,-0.02422927318847758,-0.0246813642118834,-0.02512698666515256,-0.02556554641516401,-0.02595447537406799,-0.02614544422504198,-0.026224765939683595,-0.02616838330807245,-0.02630820328986973,-0.026557191846865783,-0.027019975602588436,-0.02731391772546299,-0.027495719243178895,-0.027567358954318232,-0.0276207281834394,-0.027406970528048323,-0.027131819293206728,-0.02710870934765006,-0.02736344473513603,-0.02804765069013072,-0.02902500533597831,-0.029877282953027016,-0.03049088209633018,-0.030959834357144774,-0.03125764957357798,-0.0316635005707343,-0.03219749017021487,-0.03267018653481874,-0.033022371782958755,-0.03327201623742175,-0.03345248728276588,-0.03366919335219982,-0.03328615157036475,-0.0326851970013878,-0.03220208553948573,-0.031920093019388515,-0.0318089516741289,-0.031769423983124635,-0.03190844467030402,-0.03193975973006094,-0.03194641541089544,-0.032116665775641116,-0.03267701767636346,-0.03363535485597401,-0.03481391571717142,-0.036080683206466,-0.03733568616014715,-0.038580778994480334,-0.03990278447875422,-0.04116775282641977,-0.04232400460200526,-0.0433755491595186,-0.04414426011998851,-0.044679331489125854,-0.04507273399582072,-0.04555640600447468,-0.04617749710158802,-0.046935307174860386,-0.04764006145429044,-0.048196903359943234,-0.04856140750246259,-0.04837482841041895,-0.04794945356107557,-0.047335122029849935,-0.04677275282131228,-0.04627218841097286,-0.04578944659597375,-0.04523374413303701,-0.044664616175785626,-0.04407699595637769,-0.043471166371205655,-0.042974368222432294,-0.042775437395939475,-0.04299079196719852,-0.04332807666597985,-0.043770798252532904,-0.04418330097366351,-0.04458116416828155,-0.04504530397028582,-0.04551988045577715,-0.04590564827136602,-0.04575635822605765,-0.04534677247825395,-0.04467669010911066,-0.04447730085486429,-0.044405997147550044,-0.04440938422921904,-0.04436635088333668,-0.04414342896543791,-0.04376463821449607,-0.043221298224823394,-0.04282077212020072,-0.042484066559572806,-0.042297272466285535,-0.04238273660610629,-0.042293852023883985,-0.04210744992792707,-0.04176344294648416,-0.041580572931600016,-0.04157697833051189,-0.04176160890514416,-0.041839771281351294,-0.04177012825216754,-0.0415575794108943,-0.041334239899251606,-0.04099214312413092,-0.04053096579097714,-0.04003447291256834,-0.03943508800956778,-0.03881273397013809,-0.0382882496263436,-0.03795877227432991,-0.037632240263121196,-0.03730848473558419,-0.037251344711165264,-0.037475941834940275,-0.03791391645637344,-0.038454089439340734,-0.03912615634867662,-0.039799044134620376,-0.04047328978417742,-0.041240139589393064,-0.041977292956905624,-0.042571793234916444,-0.043076090972262254,-0.0434674533970329,-0.04389810958910713,-0.043756725381922476,-0.043388785841842796,-0.04281487959523036,-0.0422267140895897,-0.0416278934527586,-0.04110237704727707,-0.04075752916505254,-0.04054310514785961,-0.04050231124455275,-0.04050831120094729,-0.04050113474458392,-0.04049946430577452,-0.04050080755646619,-0.04072666482411529,-0.04132858236424546,-0.04230225088079614,-0.04341495029088388,-0.04455301494702601,-0.045414656416373655,-0.04610001270977443,-0.04691767273753445,-0.04787253885281461,-0.04853883350033009,-0.049191984051542854,-0.04969573953241599,-0.05007385302499891,-0.04991994777476961,-0.049426331792878954,-0.04886677588454398,-0.048547535042099396,-0.04849127923552947,-0.04855587024576745,-0.04878152815566325,-0.049283019732603295,-0.049999136013142,-0.050851909237683283,-0.05171462306386204,-0.052586890431914245,-0.05366670601095281,-0.054780058501179535,-0.0557674626873273,-0.056641504917172326,-0.0572107429601801,-0.05754999325520772,-0.057748414893234505,-0.0577492650983359,-0.05782089875155536,-0.05798772804776758,-0.058185107126824245,-0.05826937346458193,-0.05822621720907859,-0.05807949060269778,-0.0579528281862703,-0.057539635371983505,-0.056956259245692205,-0.056141990158119555,-0.05530742717050877,-0.05456006472062975,-0.053979448568901224,-0.053571741390566335,-0.05334548375400814,-0.0531019722006056,-0.05284905588687048,-0.05272944651801499,-0.05298955858405174,-0.05364541619829305,-0.05446745465347631,-0.055399463848670935,-0.056410385545005035,-0.05737487111867684,-0.058160327918876584,-0.05900966124296455,-0.05980937506566517,-0.060347583565345884,-0.06070475532471979,-0.060922256686898726,-0.061008179935640755,-0.060862283172608236,-0.06018013977368193,-0.059149885683636855,-0.058070056656089726,-0.05720431735181858,-0.0564870369090636,-0.05589626803382223,-0.055467952187064025,-0.055216093725170536,-0.05487188854325117,-0.05452626111769462,-0.054292869948299564,-0.05427905565255625,-0.05458143524232888,-0.05517352583622159,-0.05584899196994563,-0.056512125727727,-0.057161400036232365,-0.05780945480959256,-0.058497208060609304,-0.05939001536403174,-0.06044211859207198,-0.061391880147065925,-0.06223562598811848,-0.06254101091155698,-0.06255320862001613,-0.062823189734031,-0.0631636555518856,-0.06329291179749869,-0.06322860451020816,-0.0630074122760095,-0.06290845042082041,-0.06284451752964244,-0.06290608395728575,-0.06297530093332801,-0.06287507128604254,-0.06266807698665276,-0.06229879812414044,-0.0620720587896325,-0.061974774269584226,-0.06176599292711307,-0.06141572034441145,-0.06092789172189327,-0.06045612914538064,-0.05987732318338865,-0.059191596905780866,-0.05835141684815272,-0.057482269634917774,-0.0567541243168289,-0.05613433918228311,-0.05565027608257624,-0.0552513612903947,-0.054909945028876035,-0.05458080110042459,-0.0542640659772501,-0.05427737551781646,-0.05458527187122085,-0.055068757060924504,-0.05565645021964897,-0.05635360467671707,-0.05717110358514126,-0.057420856461649614,-0.057683964072481414,-0.058208784418323695,-0.05880822315048094,-0.059270663076490836,-0.05961100652858172,-0.05967375927815436,-0.05950454250510098,-0.05919657942042049,-0.05901954461680298,-0.05889849565532855,-0.05861073834482455,-0.058226634749198695,-0.05773981034156103,-0.05729789929470259,-0.05654797775999885,-0.05561795998300594,-0.0544564048142642,-0.053272708297424,-0.05209485290449061,-0.05110272049112257,-0.050318322992923076,-0.049647456544262725,-0.04913901575224768,-0.04863889971590263,-0.048147305050965004,-0.047660901231185215,-0.047525935949116624,-0.04779078965689772,-0.048361620575205946,-0.04917299149995079,-0.049952086960574106,-0.0504539508070515,-0.05077393928449145,-0.05120559453705955,-0.051571956274850325,-0.05181564226272381,-0.05194454174911729,-0.051771368806393214,-0.05138167976397198,-0.05085604769155001,-0.05041564285311322,-0.05001992404850738,-0.0494550544840512,-0.04898853317226601,-0.048335360210756885,-0.04747486947832998,-0.04661647580200621,-0.04575578239965908,-0.04493248840424895,-0.0440396065255037,-0.04319990294393389,-0.04242658273977116,-0.0417648945418512,-0.04095316215454899,-0.03995901497882684,-0.038869620949096684,-0.037614362915548795,-0.03652859919232767,-0.03551783063987507,-0.03447365401012724,-0.03331949116395083,-0.032037826356195294,-0.030785806324162505,-0.029424010851172234,-0.027953130557861326,-0.026458268941372112,-0.024906411091118366,-0.023234944514905653,-0.021607414801809197,-0.02027266683471924,-0.018922723017556372,-0.017577105831193103,-0.01653276549920579,-0.015927872704311244,-0.015686043877617597,-0.015557362132212175,-0.015532876799138281,-0.015620490067441989,-0.015723233612931483,-0.015843899476120277,-0.01592377159213278,-0.015959990361247713,-0.01605115249888133,-0.016020412141474292,-0.01590588765189616,-0.015627643937789523,-0.01520005930134749,-0.01462858504215964,-0.01399605725562465,-0.012837377669431597,-0.011344433531102814,-0.009745622557924988,-0.008355368025641966,-0.007106118172077855,-0.005974249297744555,-0.004956974645216245,-0.0040540508143169784,-0.0031064308344332407,-0.0022281277967777964,-0.0014391002582022916,-0.000754770289406647,-0.00020556443111790045,0.00022809011356237084,0.0005504680370018293,0.0006077113144190169,0.00041060652834808847,0.00012770679692153327,-0.0002241339709265961,-0.0007570414094486822,-0.0015085218259654448,-0.002216641292637502,-0.0027574646642155175,-0.002806193088151844,-0.0024957005885526402,-0.0021991192160268794,-0.0022123116235194125,-0.0020649693708534238,-0.002172352877670368,-0.002397298619113734,-0.0025668040377658384,-0.0026583975538985696,-0.0026434581623748232,-0.002464546182279423,-0.002204625451223892,-0.0017698376899854711,-0.0014440885961918223,-0.0011406112359915728,-0.0009461062510438138,-0.0009039846088619487,-0.0008701805457874147,-0.0009171678870284212,-0.0008540159976829997,-0.0008305404875553756,-0.0006950106976730213,-0.0007105193619657464,-0.0007243466993666014,-0.0006485690583325789,-0.00044444936904654964,-0.00011426271815989082,0.000322767458997164,0.000740150426299122,0.0014380852732254132,0.002311550926318146,0.0033327130978595726,0.004112310917012295,0.0047115003475603654,0.005199621749681011,0.005650770714530522,0.006082408314210335,0.006454844752480928,0.006639860272455603,0.006818089475647935,0.006972225307336147,0.007114734010829473,0.0068331284082371255,0.0061117291002518335,0.005013932502429727,0.003716161675744872,0.002306306155949062,0.0007788092272486585,-0.0006176088604984117,-0.0017343846722972785,-0.002608583275095318,-0.003338256288739879,-0.0038913794393186495,-0.004484118195763143,-0.005143871099216015,-0.005674013303201686,-0.006127823386437951,-0.006449503949962846,-0.006678084674715138,-0.006811368476078765,-0.006789037028917046,-0.006233267243936817,-0.005297606950813891,-0.004208058131369573,-0.0033354087202750802,-0.002614466605220766,-0.002033443302715619,-0.0018698788128340962,-0.0017398897830266373,-0.0016380040749442387,-0.0015441473185324258,-0.0015855725473744196,-0.001984507613862025,-0.0027785169020704795,-0.0036839772859373157,-0.004603202220261848,-0.005546124954536749,-0.006715448714991055,-0.008076985884694061,-0.009634928395958423,-0.011107835149282163,-0.012468207785782712,-0.013295676051788982,-0.013841096305412503,-0.014671028384845478,-0.01559564212678795,-0.016466320664216532,-0.017225890704449225,-0.017499464634363703,-0.017914706685745588,-0.018419014656882036,-0.018968695385224863,-0.019263767800424863,-0.019378741069125557,-0.01935257565650162,-0.019449509282315855,-0.01955654794644577,-0.0196601628397326,-0.019746696920215856,-0.019661945258761974,-0.019480928692657926,-0.019446132965388014,-0.01935472283669219,-0.019420335825476493,-0.019264677022501096,-0.01932290734338094,-0.019420014499151067,-0.019342263043454253,-0.019176616281863765,-0.019171277406439452,-0.019256275107109998,-0.019368746346750294,-0.01948472260106645,-0.0196084897773002,-0.01955543357106497,-0.019413550888719253,-0.019441398739319726,-0.019580601663012447,-0.019737426283414322,-0.019902755179159255,-0.020090303628215043,-0.020098155484140956,-0.020015876159212753,-0.020108683851811318,-0.020310748259752646,-0.020535087093601422,-0.02075016960977434,-0.02090556578488361,-0.020880306525320424,-0.020764494984280023,-0.020826176297455416,-0.020970179367014046,-0.02113356326742407,-0.021282476609518302,-0.021342510268708405,-0.02122163610988515,-0.021010191394505606,-0.020979829335937353,-0.021038355695033192,-0.020908719757183822,-0.020957014151788758,-0.02082906948096849,-0.02063194815951723,-0.020183494184286048,-0.019541940588888303,-0.01864574020068957,-0.01772290480667227,-0.016783138125341615,-0.015991961286831856,-0.015453566111224623,-0.015036089110221865,-0.014721783228979235,-0.014431703412303824,-0.014152895428477419,-0.013881350657638281,-0.013839757897608796,-0.014200503886000687,-0.014964187885229848,-0.016006291452339717,-0.017201163174319,-0.018232379023206766,-0.018992716039917503,-0.019586252156335197,-0.019964974147584597,-0.020423920600091204,-0.020941859131481003,-0.021310886480374665,-0.02152024723185778,-0.021578548396348173,-0.021512610690477232,-0.021383496029907027,-0.020693106167361888,-0.01960860317508256,-0.018362919887346712,-0.01735311041547608,-0.016517445448745165,-0.01594653338798098,-0.015473396615022892,-0.015040957753524374,-0.014642639024798978,-0.014254500003639028,-0.014063590035757944,-0.014243471830978462,-0.014800014357872709,-0.01571701324488237,-0.016586554713826522,-0.017200987117827277,-0.01765167132746344,-0.017883993774958248,-0.018217314373818187,-0.018851233380917917,-0.019537042162692114,-0.020282684142683097,-0.02096658077079774,-0.02137402021215902,-0.021246940055413815,-0.020795466567729452,-0.02015869784675037,-0.019675444290956544,-0.01915377556740558,-0.018664786481685413,-0.017792371612736776,-0.016957454457112463,-0.016266709833787783,-0.015773025006063143,-0.015602597600748287,-0.01576490359839832,-0.016014101073181918,-0.01600979794783028,-0.015892506825713828,-0.01558504278342142,-0.015366921729869115,-0.015190783035890863,-0.015039274448193767,-0.014805499627007328,-0.01452710931584943,-0.013988756326264513,-0.013277324926491564,-0.012476980639203945,-0.011505298242204942,-0.010669536408054348,-0.009881348786548767,-0.009055962718515524,-0.008101987998107388,-0.007021695131884669,-0.005967743613695224,-0.00481294268210127,-0.0035519432522415515,-0.0021188756240680907,-0.0006487558465819783,0.0008443572848351658,0.002268802627207032,0.0037022203872236615,0.005101470307253474,0.00648021131839504,0.007660296596278674,0.008701999955175975,0.009600247945303455,0.010320014226718887,0.010694822677050488,0.010716453358264936,0.010395204960735484,0.00986002611163277,0.009439679255660315,0.009272151154910218,0.009254855059862746,0.009425172935470844,0.009509864511194264,0.009613895461545022,0.009816021556304358,0.010098067307433956,0.010530136550486558,0.011143462699810251,0.011730863418542372,0.012850046127896681,0.014316978556773777,0.01573916874577588,0.017082770384817068,0.018381410409848788,0.019568495546680574,0.020566939509011204,0.021607013403173513,0.02259582065703997,0.023560170761241703,0.024209453758730133,0.024453089230480413,0.024314640554637428,0.023819625896621382,0.0231926193081648,0.02258591582662485,0.022160349636801004,0.02186828269420225,0.021487447527790873,0.021019078537410484,0.02051406910256373,0.02023295138818801,0.020102310188248235,0.020386617476586204,0.02108117209162385,0.021869140305960433,0.022815291304475568,0.023659068087773235,0.024338324016872925,0.024766795658995935,0.024930927934837893,0.02487737569114408,0.024689998649514218,0.024366661598192476,0.02394253266519442,0.023674145342576183,0.02349499364055772,0.023483441068712037,0.023461539501426737,0.02344812050168605,0.023419531061966887,0.02343018091376083,0.023535894604973302,0.02376908886844752,0.023974541458868917,0.02433156211010092,0.024804209158188352,0.025467286780362672,0.026205784857756254,0.027017077804956522,0.02788021734193889,0.028670548142911933,0.029319014589723684,0.029917792482364137,0.03045964258548177,0.03094964096436417,0.03142583992659314,0.03181879434757987,0.031925308019525395,0.031683934543011716,0.0311452219995339,0.030580304129212484,0.03012163716040654,0.029781091966437603,0.029396790165823146,0.02911704606153314,0.0290453117060395,0.02911158874339845,0.02934156249063686,0.02959053487918696,0.030293785761381004,0.030959581919154173,0.03175357508020818,0.03238735401439461,0.03286509723049269,0.03323291730008025,0.03348171485954035,0.03346440216907913,0.033349036683289784,0.03312384311217792,0.032927056849278054,0.033152122999585046,0.033529243982185965,0.03405675523021897,0.03430085674886894,0.03443314187593028,0.03459497061549468,0.03481685783775382,0.035073935875974224,0.035325160468933275,0.03569067146349331,0.03612559001544227,0.036713154367729435,0.0372057506479326,0.0376658581971626,0.037993360819005166,0.03827867082459533,0.03840005621625357,0.038634700832549836,0.038900757778830584,0.039050806082198825,0.039193649832209146,0.039503656184025404,0.03995408609642574,0.04052875895026979,0.041089632335616445,0.04186097124696668,0.042774560315533575,0.04375674914631398,0.04478273580045906,0.045692268310906205,0.04649753119793402,0.047186920339901524,0.04787662208121296,0.048616680536911525,0.0491557354237525,0.04928848223244891,0.04905799873508592,0.04862790980022965,0.04807250315222314,0.04739083842683438,0.04656188647061959,0.045585534172408994,0.04448198103099196,0.043328919018004695,0.04229130863875725,0.04136373996112289,0.040747085248231986,0.040323343126264316,0.03999842990432479,0.039827951429816114,0.03964037021226601,0.039420976195445497,0.0392141620623733,0.03912740911334375,0.03917479537673802,0.03931850302214162,0.039472398463540406,0.03995895295149019,0.04062112325701967,0.041347293238016225,0.04211289793861166,0.04290090311248567,0.04350764332959283,0.04410007159701025,0.044677414999976996,0.0452299214629444,0.045672951624144295,0.045853414554842306,0.04566914598903553,0.045101171263373326,0.04421516142147749,0.04329639247086302,0.04244003778802495,0.04170356147691722,0.04116795057988405,0.0404814273475135,0.03972205338146054,0.03889073039886069,0.037874255580566424,0.036957619748696345,0.03614005590536751,0.03570236833936632,0.03545575531390524,0.035119902502257716,0.034836288539767196,0.03455819086242977,0.034287029122443434,0.03413343401886536,0.034095072480290964,0.0341260691819296,0.03430841292477633,0.03439450854153049,0.034458713625465154,0.03440874039541021,0.03419938483937058,0.033922782656640574,0.0337602584055423,0.03362910600711346,0.03363782009882628,0.033533920220703506,0.033415834611374415,0.03342931039630751,0.03357716080232593,0.033856983246469366,0.03411746275383984,0.034441023582402315,0.03491026354587968,0.035450621968692524,0.036044986626796116,0.03658238865450119,0.0370106487994031,0.037281719618203736,0.03755140655518924,0.037863135065597804,0.03813573292897316,0.03810871053832629,0.03766048696777535,0.03679777308014697,0.03555221763673025,0.034075950028959044,0.032450457294224876,0.030784405510671055,0.02931684949897347,0.02797525790939717,0.026829788303277174,0.025661728747523455,0.02447507328518295,0.023380893340805765,0.022610205057796956,0.022004862271865086,0.021548765974440234,0.021388838182112825,0.021710870382969958,0.022332567424921086,0.023019299642152425,0.023574923678275808,0.023960184969066763,0.02424435006079193,0.02435797801496312,0.024502941760788505,0.024564325928639063,0.024597095116592638,0.02451830658433146,0.02419596094485406,0.02351823104740895,0.022535940617601807,0.021455226093161084,0.020419475616710245,0.019322563500708097,0.018190346109274762,0.017025975973137004,0.015709640305843642,0.014592264696308097,0.01354593334271217,0.012658018238667487,0.012253828684505419,0.011773741986645657,0.011127411829657732,0.010601343656928875,0.010174221497576803,0.009808132820272354,0.009713142008857882,0.009751710699684741,0.00984295835118761,0.01011078579643249,0.01030164534864976,0.01049587118597275,0.010678305987292002,0.010964721224133778,0.010948647378462122,0.01120504290331983,0.011516652079581118,0.01188407433055866,0.012331160636712498,0.012911855048300759,0.01311475068194318,0.013043998093177373,0.01288277718123101,0.012692669623282348,0.012593888015176814,0.012561968603354777,0.012437114786692193,0.012313187953345265,0.012372182203086411,0.012571527782384958,0.012883495331609434,0.013193863382594194,0.01384377848475057,0.014627611370504135,0.01548496206188902,0.01637477922488323,0.017183183420190287,0.0178820393792376,0.018394146348795506,0.018936559515759916,0.019420393640211923,0.01954081564837813,0.019243659325881096,0.018565143404888948,0.017758780379899322,0.01683527302285977,0.015771523857842147,0.014590714185835288,0.013351150010273313,0.01221413932831363,0.011114271889729268,0.010097709592292106,0.009432983216857028,0.00895203444531329,0.00862132608820651,0.008523364836633886,0.008917157523854606,0.009623471104341454,0.010396454142092703,0.011086765945560607,0.011599065276428077,0.012005076033722884
